,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
SNPS,0.2688719,0.17144,,,1.0,1.261719,,7.0,21.258,,7.0,102.14,0.703,1534291200,19.645,-0.307,-0.32,513993984,0.17005,29.314,4.985,15067431936,USD,,147466267,4.23,24.146572,458085120,11686.0,,,0.78953004,2146805000,0.0077899997,0.91612,Software - Application,,,1509408000,1064361600,2/1,,1,86400,,,1532995200,58108000,1572480000,7,478124992,0.13018,6.0,2.61,2,4.8047795,,0.01922,0.01922,0.618,buy,2.0,0.04287,0.01764,0.121,20.261,,Technology,7.0,148588000,0.0150999995,2236655,1531440000,2081461,0.016900001,2.17,125.0,98.0,109.57,110.0,,,741235968,4.989,621558016,3022619904,0.371,,
STMP,0.27745962,0.17144,,,1.0,-0.41084,,10.0,33.639,,6.0,248.45,3.377,1534291200,13.364,0.409,0.467,204664992,0.39304,20.785,8.169,4253896704,USD,,17194337,11.32,21.94788,174014000,825.0,,,0.81301004,389483000,0.72290003,0.0,Software - Application,,,1514678400,1084320000,1/2,,1,86400,,,1530316800,178992992,1577750400,5,255687008,0.35187998,8.0,1.44,2,7.385772,,0.34374002,0.34374002,3.234,buy,2.0,0.16304001,0.35329,0.202,29.661,,Technology,6.0,18154700,0.103199996,1872970,1531440000,1973048,0.1447,5.42,320.0,280.0,301.0,300.0,,,282868000,15.581,81596000,520720992,9.586,,
STNG,-0.5124378,0.17144,,,,0.839255,,,5.25,,,1.92,0.734,1534291200,168.196,,,151003008,0.26503,21.053,5.58,3179103744,USD,,273881400,0.12,16.0,-7353375,22.0,,,0.37899,198022000,0.10569,0.67350996,Shipping & Ports,,,1514678400,,,,1,86400,,,1530316800,-179152992,1577750400,10,34655000,-0.00416,,-0.04,2,0.36571428,,-0.31444,-0.31444,0.667,buy,1.6,-0.00037,-0.117180005,0.197,2.008,,Industrials,,331630016,0.069699995,22245479,1531440000,23251726,,8.55,5.0,2.7,4.05,4.25,,,164578000,0.532,2733818112,569753984,-0.634,,
STX,0.67106915,0.17144,,,2.0,1.316318,,5.0,5.798,,4.0,53.54,1.351,1534291200,289.429,3.112,3.044,2328000000,0.20815,8.18,1.703,19042600960,USD,,258770665,6.07,8.820428,1387750016,43000.0,,,0.30087999,3365000000,0.73624,0.0,Data Storage,,,1530230400,,,,1,86400,,,1530230400,1182000000,1593388800,21,2112999936,0.15469,7.0,1.26,2,9.23422,,0.10569,0.10569,0.952,hold,2.9,0.11578,0.78046,0.178,38.833,,Technology,8.0,287184992,0.0763,21924581,1531440000,19092115,0.11399999,6.55,78.0,43.0,58.33,57.0,,,1852999936,6.452,4818999808,11184000000,4.05,,
STZ,0.04260099,0.17144,,,1.0,-0.149161,,9.0,55.225,,4.0,208.2,1.811,1534291200,95.658,0.904,0.866,2788699904,0.36200002,17.865,6.467,49818902528,USD,,159942527,10.49,19.847473,712374976,9600.0,,,0.50785,3855000000,0.05293,0.85867,Beverages - Wineries & Distilleries,,,1519776000,1116201600,2/1,,1,86400,,,1527724800,2664199936,1582848000,19,2053799936,0.32125,10.0,1.84,2,3.7700317,,0.34584,0.34584,0.521,buy,2.0,0.07356,0.29795,0.061,39.727,,Consumer Defensive,10.0,167864000,0.0253,4831912,1531440000,4977934,0.030299999,2.2,300.0,171.0,247.53,255.0,,,210000000,1.098,10106999808,7703600128,13.334,,
SU,0.301216,0.17144,,,1.0,0.923215,,2.0,21.039,,4.0,41.18,0.895,1534291200,39.844,1.269,1.234,9234141184,0.33965,8.668,2.944,80039198720,CAD,,1623313621,2.0,20.59,1959454720,12381.0,,,0.62239,19854000000,0.00043000001,0.73724,Oil & Gas Integrated,,,1514678400,1211846400,2/1,,1,86400,,,1530316800,3331627520,1577750400,14,6642958336,0.17815,3.0,1.92,2,1.9573175,,0.12254,0.12254,0.544,buy,2.0,0.04481,0.09802,0.428,16.527,,Energy,3.0,1627219968,0.0031,6876466,1531440000,7654542,,1.8,59.98,34.63,42.83,41.32,,,1490662784,0.918,13640729600,27187492864,2.017,,
SUM,-0.27292395,0.17144,,,2.0,1.596404,,8.0,11.345,,3.0,21.27,2.075,1534291200,143.306,-0.308,-0.291,404256000,0.19820999,10.395,2.06,4202114304,USD,,105041997,1.48,14.371622,-8985625,6000.0,,,0.31989,650798000,0.22478001,0.32125,Building Materials,,,1514592000,1512604800,1014/1000,,1,86400,,,1530316800,106054000,1577664000,12,247316000,0.099709995,9.0,0.84,2,1.8748348,,0.053790003,0.053790003,1.214,strong_buy,1.5,0.03536,0.09182,0.147,18.461,,Basic Materials,10.0,111629000,0.0844,9424503,1531440000,7591357,0.085,4.02,35.0,24.0,30.58,30.5,,,50404000,0.452,1831117952,2039516032,0.952,,
SVU,0.62966704,0.17144,,,1.0,1.384455,,1.0,12.842,,5.0,32.29,1.242,1534291200,327.459,,,412000000,0.02676,6.757,0.181,2783879936,USD,,33415680,1.62,19.932098,-259750000,23000.0,,,0.09549,1473000000,0.060739998,0.99947,Grocery Stores,,,1519430400,1501632000,1/7,,1,86400,,,1529107200,13000000,1582502400,8,85000000,0.01306,1.0,9.73,2,2.514406,,0.00084,0.00084,0.439,hold,3.0,0.03264,0.02938,0.352,405.132,,Consumer Defensive,2.0,38689000,0.19139999,7393940,1531440000,9811113,0.25,2.3,55.0,17.0,33.44,32.5,,,40000000,1.053,1598000000,15395000320,0.34,,
SWK,-0.011217117,0.17144,,,1.0,1.287803,,2.0,48.594,,4.0,140.53,0.944,1534291200,60.401,0.06,0.058,2151500032,0.15988,12.499,1.998,26892603392,USD,,152088684,9.41,14.934113,594212480,57765.0,,,0.36976,4824800000,0.00722,0.86423,Tools & Accessories,,,1514592000,833846400,2/1,,1,86400,,,1530316800,1018899968,1577664000,14,1429500032,0.12312,7.0,1.55,2,2.8919206,,0.07571,0.07571,0.45,buy,2.2,0.05244,0.12807,0.109,89.712,,Industrials,10.0,153010000,0.0194,2967297,1531440000,2182656,0.019299999,1.85,200.0,147.0,177.29,183.0,,,385800000,2.521,4945500160,13457099776,6.653,,
SWKS,-0.13337123,0.17144,,,1.0,0.757288,,8.0,22.721,,8.0,91.3,7.344,1534291200,,0.189,0.164,1593100032,0.41442,9.31,3.858,14832521216,USD,,178340791,7.88,11.586294,749900032,8400.0,,,0.50622004,1841800000,0.0034599998,0.83716005,Semiconductors,,,1506643200,956188800,2/1,,1,86400,,,1530230400,914200000,1569715200,25,1485600000,0.34254003,8.0,1.0,2,4.018309,,0.23781,0.23781,5.612,buy,2.0,0.18101,0.2291,-0.007,21.055,,Technology,8.0,178982000,0.037,6615472,1531440000,6930581,0.0466,3.31,173.0,80.0,117.88,118.0,,,1542499968,8.618,0,3844199936,4.953,,
SWN,-0.014084518,0.17144,,,1.0,0.685596,,3.0,3.865,,4.0,5.62,0.661,1534291200,158.667,-0.805,-0.82,1372899968,0.41831002,4.948,2.07,6793380864,USD,,549106324,0.89,6.3146067,-302078496,1575.0,,,0.47166002,,0.00525,0.93226,Oil & Gas E&P,,,1514678400,1206489600,2/1,,1,86400,,,1530316800,567000000,1577750400,26,1183000064,0.25073,1.0,4.73,2,1.454075,,0.20414,0.20414,0.528,hold,3.0,0.07248,0.35051,0.006,6.089,,Energy,1.0,582081024,0.119899996,70326141,1531440000,66725967,0.1322,4.04,11.0,4.5,6.21,6.0,,,37000000,0.064,3569999872,3281999872,1.042,,
SYF,0.022315621,0.17144,,,2.0,0.970859,,2.0,19.365,,8.0,31.67,,1534291200,,0.508,0.403,,0.0,,3.99,29459087360,USD,,697555960,4.5,7.037778,,16000.0,,,0.0,7071000000,0.00061,0.95444,Credit Services,,,1514678400,,,,1,86400,,,1530316800,2276000000,1577750400,20,9793000448,0.51544,4.0,0.41,2,1.6354247,,0.30823,0.30823,,buy,2.0,0.02392,0.15811,0.099,9.586,,Financial Services,4.0,740686016,0.0149,11015436,1531440000,9843122,0.0145000005,1.34,50.0,32.0,38.3,36.5,,,15674999808,21.163,21720999936,7384000000,2.931,,
SYK,0.19795883,0.17144,,,1.0,0.399178,,6.0,25.295,,4.0,169.43,1.832,1534291200,76.131,0.155,0.156,3564000000,0.27331,19.218,5.253,68493873152,USD,,328539429,7.94,21.338789,1027374976,33000.0,,,0.66173,8252000000,0.07904,0.77042,Medical Devices,,,1514678400,1084752000,2/1,,1,86400,,,1530316800,1080000000,1577750400,23,1704000000,0.22009,2.0,2.33,2,6.6981616,,0.08282,0.08282,0.991,buy,2.0,0.0837,0.1108,0.103,34.857,,Healthcare,2.0,373990016,0.009,3360975,1531440000,4174018,0.0099,2.72,200.0,170.0,183.93,186.0,,,1920000000,5.134,7201999872,13040000000,2.832,,
SYMC,-0.3235097,0.17144,,,2.0,0.60425,,3.0,9.494,,6.0,20.16,1.158,1534291200,84.943,,,1234000000,0.25564,12.595,3.22,15542679552,USD,,620118720,1.74,11.586206,947374976,,,,0.78786004,3814000000,0.0101,0.98657995,Software - Application,,,1522368000,1101859200,2/1,,1,86400,,,1530230400,1194000000,1585526400,22,1071000000,0.10752,2.0,1.26,2,2.1234462,,0.25523,0.25523,0.971,hold,3.0,0.020179998,0.25642002,-0.016,7.789,,Technology,1.0,621539008,0.0225,15202396,1531440000,16215954,,1.38,31.0,18.0,21.65,21.0,,,2324999936,3.726,5032000000,4826999808,1.833,,
SYNA,0.15857208,0.17144,,,2.0,0.465706,,6.0,20.689,,4.0,48.26,2.606,1534291200,61.799,,,72900000,0.044710003,25.196,1.127,1836824448,USD,,35108525,4.85,9.950516,99837504,2140.0,,,0.29448,480100000,0.019450001,1.00642,Software - Application,,,1530316800,1220313600,3/2,,1,86400,,,1530316800,-124100000,1593475200,10,145000000,-0.03061,4.0,0.8,2,2.3326406,,-0.07612,-0.07612,2.079,buy,2.4,-0.022550002,-0.1689,-0.089,47.67,,Technology,5.0,35362100,0.1911,6736311,1531440000,6812775,0.301,9.73,62.0,37.0,53.9,55.5,,,301000000,8.512,450700000,1630300032,-3.63,,
SYY,0.39645076,0.17144,,,1.0,0.40501,,1.0,4.815,,3.0,74.82,1.215,1534291200,329.206,0.516,0.471,3260134912,0.05551,14.205,0.789,46310084608,USD,,475760446,3.87,19.333334,1464438272,67000.0,,,0.18876,11085391000,0.0026,0.82642996,Food Distribution,,,1530316800,977097600,2/1,,1,86400,,,1530316800,1430765952,1593475200,12,2158631936,0.042480003,2.0,1.68,2,15.53894,,0.024360001,0.024360001,0.712,buy,2.5,0.08704001,0.57128,0.062,112.305,,Consumer Defensive,5.0,519775008,0.0298,15504474,1531440000,16835055,0.0325,4.99,81.0,62.0,73.42,74.5,,,552324992,1.063,8377004032,58727325696,2.7,,
T,-0.14727855,0.17144,,,1.0,0.42864,,3.0,25.205,,3.0,31.94,0.806,1534291200,104.145,0.272,0.311,45451001856,0.287,9.053,2.598,411448508416,USD,,7256408260,3.64,8.774725,9752250368,273210.0,,,0.51967996,83167000000,0.00061,0.55972,Telecom Services,,,1514678400,890352000,2/1,,1,86400,,,1530316800,31860000768,1577750400,26,40656998400,0.15012999,2.0,1.46,2,1.2672089,,0.20118,0.20118,0.599,hold,2.6,0.0311,0.20817,-0.021,25.504,,Communication Services,2.0,7262000128,0.01,72648177,1531440000,84474872,0.0117999995,1.93,43.0,24.0,35.72,35.5,,,13557000192,1.867,191762006016,158368006144,5.117,,
TAHO,-0.2702703,0.17144,,,2.0,-0.232137,,6.0,8.321,,8.0,3.44,1.966,1534291200,3.02,,,118443000,0.21933001,9.36,2.053,1108655744,USD,,307464358,0.58,5.9310346,-98241752,2684.0,,,0.34518,344986000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-48805000,1577750400,2,99966000,-0.042630002,7.0,-6.48,2,0.41341186,,-0.09038,-0.09038,0.897,buy,2.0,-0.0046200003,-0.018550001,-0.393,1.724,,Basic Materials,6.0,313236992,0.0465,14576522,1531440000,14352127,,5.64,7.09,6.3,6.69,6.69,,,69791000,0.223,78726000,540009024,-0.16,,
TAL,-0.041383803,0.17144,,,,-0.048059,,,3.172,,,29.6,1.278,1534291200,12.941,1.064,1.32,320772256,0.16503,49.035,8.092,15729222656,USD,,354275107,0.76,38.94737,,28637.0,,,0.49901,832699901,0.59719,0.10585,Education & Training Services,,,1519776000,1502841600,6/1,,1,86400,,,1527724800,236450944,1582848000,25,,0.13126001,,1.44,2,9.331653,,0.12165,0.12165,1.125,buy,2.1,0.05223,0.18403,0.711,3.579,,Consumer Defensive,,567292992,0.0365,20707031,1531440000,14151083,,3.73,51.8,34.0,41.11,42.0,,,1929155968,3.402,235375008,1943761920,0.401,,
TCBI,0.16877067,0.17144,,,1.0,1.901752,,1.0,43.738,,1.0,88.9,,1534291200,,0.423,0.398,,0.0,,6.908,6021083648,USD,,49856279,7.02,12.663818,,1564.0,,,0.0,791584000,0.00465,1.02766,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,237056992,1577750400,17,-226904992,0.45707,1.0,1.35,2,2.0325575,,0.28316,0.28316,,buy,2.5,0.0097,0.11107001,0.176,17.553,,Financial Services,1.0,50158700,0.0511,2561006,1531440000,2628589,0.058000002,4.45,117.0,82.0,105.0,105.0,,,3481733888,69.414,4941357056,871625024,4.719,,
TCX,0.0404135,0.17144,,,2.0,0.658296,,4.0,6.532,,6.0,58.55,0.82,1534291200,99.235,-0.327,-0.312,39910552,0.11322,16.156,1.829,644804416,USD,,8975054,1.75,33.45714,11368320,558.0,,,0.27573,89496655,0.14908,0.62194,Internet Content & Information,,,1514678400,1388448000,1/4,,1,86400,,,1530316800,21992594,1577750400,1,36689640,0.08166,5.0,1.34,2,8.963564,,0.06239,0.06239,0.155,hold,3.0,0.05203,0.38083,-0.037,33.309,,Technology,5.0,10609400,0.2139,2269792,1531440000,2426076,0.2382,31.54,57.71,57.71,57.71,57.71,,,11161000,1.052,68733000,352511744,2.04,,
TD,0.115596294,0.17144,,,1.0,0.743986,,2.0,28.761,,1.0,60.5,,1534291200,,0.131,0.127,,0.0,,0.401,10727002112,CAD,,1776046599,5.1,11.862745,,83639.0,,,0.0,33933000000,0.00042,0.55665,Banks - Global,,,1509408000,1391385600,2/1,,1,86400,,,1532995200,8106559488,1572480000,5,,0.40208998,1.0,2.1,2,2.103543,,0.30896,0.30896,,buy,2.2,,,0.062,14.54,,Financial Services,6.0,1844600064,0.0023999999,4386973,1531440000,4989382,,3.92,67.96,59.98,64.56,65.44,,,263745830912,144.431,158870224896,26756757504,4.398,,
TDG,0.36050773,0.17144,,,2.0,0.850409,,9.0,-39.928,,10.0,350.0,4.143,1534291200,,0.269,0.285,1751414016,0.47521,17.046,8.1,29854971904,USD,,52160299,16.82,20.808561,629751232,9200.0,,,0.57632,2009248000,0.00291,0.38338003,Aerospace & Defense,,,1506729600,,,,1,86400,,,1530316800,795955008,1569801600,14,924427008,0.4408,10.0,1.18,2,,,0.23923999,0.23923999,3.08,buy,2.2,0.091800004,,0.092,66.528,,Industrials,7.0,52628700,0.056399997,2967424,1531440000,3862734,0.0696,8.04,430.0,340.0,386.14,387.5,,,1858830976,35.32,12897466368,3685576960,13.761,,
TDOC,1.2110627,0.17144,,,2.0,0.40097,,8.0,10.876,,10.0,77.55,3.137,1534291200,57.587,,,-36659000,-0.111090004,-151.454,16.825,5552151040,USD,,68699728,-1.08,-71.80556,12694625,1201.0,,,0.71515,171656000,0.01123,1.19172,Health Information Services,,,1514678400,,,,1,86400,,,1530316800,-124654000,1577750400,16,-36537000,-0.20236,8.0,0.85,2,7.1303787,,-0.37775,-0.37775,2.99,buy,1.8,-0.04454,-0.22690001,1.121,5.507,,Technology,4.0,69542600,0.2612,18167305,1531440000,18654760,0.3471,10.19,90.0,52.0,73.19,73.0,,,132363000,1.903,402755008,329993984,-2.08,,
TEAM,1.5584526,0.17144,,,,2.459,,,3.812,,,90.01,3.946,1534291200,91.809,,,4499000,0.0051499996,4445.081,22.883,19998416896,USD,,100633634,0.95,94.747375,291776736,2638.0,,,0.8024,701260000,0.0032600001,0.96281,Software - Application,,,1530316800,,,,1,86400,,,1530316800,-119341000,1593475200,11,311456000,-0.0615,,4.43,2,23.612278,,-0.13655,-0.13655,3.885,buy,2.2,-0.01812,-0.13358,0.398,3.78,,Technology,,102652000,0.0323,7552864,1531440000,8981128,,5.97,90.0,65.0,79.45,82.0,,,1733473024,7.401,819636992,873950016,-0.52,,
TECD,-0.1280585,0.17144,,,2.0,0.599364,,5.0,74.34,,3.0,72.75,1.276,1534291200,53.291,0.589,0.599,636460992,0.016280001,5.736,0.093,3650654208,USD,,37748262,10.87,6.6927323,,14000.0,,,0.0561,2115621000,0.01021,0.97861,Computer Distribution,,,1517356800,766627200,2/1,,1,86400,,,1532995200,148092992,1580428800,6,,0.012999999,1.0,0.63,2,0.9786118,,0.00379,0.00379,0.814,buy,2.4,0.02736,0.053049996,0.0,1021.384,,Technology,1.0,38321500,0.0222,851556,1531440000,969059,0.0225,4.55,116.0,80.0,101.33,101.0,,,792859008,20.676,1519181952,39093456896,3.839,,
TECK,-0.08994496,0.17144,,,2.0,1.622793,,5.0,27.794,,5.0,22.74,2.375,1534291200,30.969,0.101,0.093,3989383424,0.42534,4.302,1.83,17161604096,CAD,,507218726,2.83,8.035336,1678217088,9600.0,,,0.40338,4629000000,,,Industrial Metals & Minerals,,,1514678400,1178841600,2/1,,1,86400,,,1530316800,2079260288,1577750400,20,3451902720,0.36331,7.0,-0.85,2,0.81816214,,0.22169,0.22169,1.277,buy,2.2,0.07706,0.13991,0.065,16.292,,Basic Materials,10.0,574600000,0.0092,5271545,1531440000,9190942,,2.19,42.85,15.53,32.12,33.31,,,1226056960,2.133,4975641088,9379222528,3.556,,
TELL,0.056521773,0.17144,,,1.0,1.6995,,10.0,1.434,,7.0,9.67,7.255,1534291200,,,,-115329000,0.0,-18.565,164.004,2141075840,USD,,89077513,-0.53,-18.245285,-149501504,126.0,,,0.0,-61622000,0.6197,0.17161,Oil & Gas E&P,,,1514678400,1436745600,1/8,,1,86400,,,1530316800,-118625000,1577750400,5,-89177000,-8.9152,9.0,,2,6.7433753,,0.0,0.0,7.142,buy,1.8,-0.25499,-0.45374,,0.06,,Energy,8.0,240523008,0.052199997,12547676,1531440000,11415972,0.1566,14.82,15.0,8.0,13.0,14.0,,,196846000,0.818,0,13055000,-0.544,,
TEO,-0.46964228,0.17144,,,,1.252261,,,10.275,,,16.53,0.474,1534291200,52.457,,,1149000320,0.3623,7.83,2.837,8996414464,ARS,,88159065,1.59,10.396227,262254224,26325.0,,,0.65883005,22841219951,0.29107,0.12779,Telecom Services,,,1514678400,872726400,2/1,,1,86400,,,1530316800,-82562256,1577750400,9,912451392,0.22775,,3.52,2,1.6087593,,-0.026029998,-0.026029998,0.412,hold,2.8,0.09232,-0.03174,2.416,7.365,,Communication Services,,2153690112,0.00059999997,270344,1531440000,272820,,1.17,40.0,20.0,27.17,25.0,,,415829952,0.965,2366239744,3171363584,-0.19,,
TER,0.14892423,0.17144,,,1.0,1.220841,,2.0,9.257,,1.0,41.19,4.188,1534291200,21.432,-0.402,-0.423,558556032,0.27967,12.258,3.428,6846531584,USD,,185675399,2.69,15.312266,270780000,4700.0,,,0.5735,1223872000,0.00433,1.02503,Semiconductor Equipment & Materials,,,1514678400,936144000,2/1,,1,86400,,,1530403200,185504992,1577750400,16,507224000,0.22634001,1.0,1.42,2,4.4496055,,0.09288,0.09288,3.641,buy,2.2,0.09477,0.09793,-0.244,10.249,,Technology,2.0,186438000,0.060100004,11210637,1531440000,12696589,0.0647,3.94,52.0,31.0,45.57,45.5,,,1192692992,6.397,372896992,1997187968,0.924,,
TEVA,0.45471692,0.17144,,,,1.02271,,,13.927,,,22.91,1.035,1534291200,156.118,,,5501000192,0.26471,10.383,2.749,57118875648,USD,,930282556,2.83,8.095407,2883500032,51792.0,,,0.45907003,10892000000,0.04046,0.66738,Drug Manufacturers - Specialty & Generic,,,1514678400,1088640000,2/1,,1,86400,,,1530316800,-10256000000,1577750400,22,4593999872,0.1665,,-0.85,2,1.6450061,,-0.48102,-0.48102,0.557,hold,3.1,0.028199999,-0.41457,-0.178,20.434,,Healthcare,,1018280000,0.0354,37244528,1531440000,42005618,,3.82,30.0,6.0,20.73,20.5,,,1860999936,1.828,30236999680,20781000704,-10.085,,
TGP,-0.073099434,0.17144,,,,1.619465,,,19.002,,,15.75,0.46,1534291200,160.373,,,297201984,0.63476,15.163,9.625,4506485760,USD,,54300200,2.21,7.1266966,-580269376,1809.0,,,0.71016,321335000,0.31634,0.42441002,Shipping & Ports,,,1514678400,,,,1,86400,,,1530316800,-4297000,1577750400,5,196650000,0.42589,,3.17,2,0.8288601,,0.03611,0.03611,0.314,buy,2.3,0.02567,0.00927,0.212,5.879,,Industrials,,79687504,0.0026,176391,1531440000,189973,,1.06,23.0,17.5,20.1,20.0,,,177944992,2.233,3040037120,468212992,-0.054,,
TGT,0.55300593,0.17144,,,1.0,0.630979,,8.0,21.225,,7.0,87.5,0.819,1534291200,119.495,0.23,0.191,6839000064,0.09295,8.498,0.79,58119704576,USD,,525656204,5.62,15.569395,2319249920,345000.0,,,0.28823,,0.0013600001,0.85739,Discount Stores,,,1517616000,964051200,2/1,,1,86400,,,1533340800,3099000064,1580688000,21,6720999936,0.058790002,3.0,2.16,2,4.122497,,0.04216,0.04216,0.084,hold,2.7,0.0699,0.27837,0.069,136.626,,Consumer Defensive,1.0,526351008,0.0529,27857055,1531440000,27765549,0.0573,7.39,100.0,70.0,89.06,90.0,,,1180000000,2.242,13344000000,73580003328,5.709,,
TGTX,-0.007873952,0.17144,,,2.0,2.245047,,9.0,1.327,,7.0,12.7,3.683,1534291200,0.207,,,-148459392,0.0,-5.636,5490.894,836707904,USD,,53645409,-1.96,-6.479592,-51792128,96.0,,,1.0,152381,0.120340005,0.56368,Biotechnology,,,1514678400,1335744000,100/5625,,1,86400,,,1530316800,-148066016,1577750400,6,-106859560,-974.80493,8.0,,2,9.570459,,0.0,0.0,3.42,strong_buy,1.5,-0.76754,-1.6511301,0.0,0.002,,Healthcare,4.0,82498096,0.1192,9875574,1531440000,10718811,0.1497,9.24,38.0,22.0,29.17,28.5,,,126245000,1.652,210000,152381,-2.141,,
THC,0.79139054,0.17144,,,1.0,1.289459,,3.0,-1.505,,8.0,33.72,1.081,1534291200,741.496,,,2512000000,0.13384,7.941,1.063,19946819584,USD,,82547687,2.03,16.610838,811500032,98140.0,,,0.36214,6820000000,0.02309,1.06145,Medical Care,,,1514678400,1349913600,1/4,,1,86400,,,1530316800,-474000000,1577750400,17,1260000000,0.08988,4.0,3.72,2,,,-0.025090002,-0.025090002,0.762,hold,2.7,0.04517,-0.03801,-0.062,185.237,,Healthcare,3.0,102397000,0.122200005,12510618,1531440000,12877863,0.186,6.48,44.0,28.0,35.29,35.0,,,403000000,3.936,14867000320,18769000448,-4.648,,
THO,-0.13072193,0.17144,,,1.0,1.288739,,5.0,35.404,,2.0,95.44,1.668,1534291200,4.288,0.199,0.202,778315008,0.09277,6.33,0.587,4926393856,USD,,47469039,9.54,10.004193,278703872,17800.0,,,0.1456,1043583000,0.053340003,0.90379,Recreational Vehicles,,,1501459200,1075161600,2/1,,1,86400,,,1525046400,461409984,1564531200,8,433684000,0.08163,4.0,0.65,2,2.6957407,,0.055,0.055,0.941,buy,1.6,0.1566,0.27649,0.117,159.356,,Consumer Cyclical,6.0,52695400,0.0621,3273321,1531440000,4013899,0.0653,3.47,158.0,125.0,139.75,137.5,,,147019008,2.79,80000000,8389470208,8.729,,
TIF,0.33279204,0.17144,,,2.0,1.693651,,8.0,24.972,,6.0,122.65,6.045,1534291200,31.636,0.272,0.258,1071600000,0.24247,14.495,3.514,15532337152,USD,,109245728,5.42,22.62915,414737504,13100.0,,,0.63031,2604700000,0.0092400005,0.91403997,Luxury Goods,,,1517356800,964137600,2/1,,1,86400,,,1532995200,449200000,1580428800,23,736400000,0.19358999,7.0,2.33,2,4.911501,,0.10163999,0.10163999,1.673,buy,2.4,0.10244001,0.14422,0.121,35.613,,Consumer Cyclical,7.0,122411000,0.0317,3892235,1531440000,3781118,0.0315,3.21,160.0,95.0,140.96,145.0,,,814099968,6.651,971699968,4419599872,3.608,,
TIS,-0.675969,0.17144,,,2.0,1.596775,,6.0,12.44,,9.0,3.67,0.233,1534291200,139.143,,,9938000,0.054369997,22.267,1.211,221293056,USD,,9012069,1.06,3.4622643,-14779875,472.0,,,0.04765,8726000,0.081590004,0.35255,Household & Personal Products,,,1514678400,1153699200,3/2,,1,86400,,,1530316800,362000,1577750400,1,-6000,-0.04025,7.0,-11.83,2,0.29501608,,0.00198,0.00198,0.108,buy,2.0,-0.01301,0.0027700001,0.193,17.298,,Consumer Defensive,5.0,10670300,0.2442,2605776,1531440000,1789347,0.26639998,1.76,13.5,13.5,13.5,13.5,,,8004000,0.75,184695008,182792992,0.034,,
TITN,0.4504131,0.17144,,,1.0,2.148986,,5.0,14.792,,7.0,18.06,1.658,1534291200,126.679,,,40532000,0.03422,18.046,0.618,731429696,USD,,18260255,0.87,20.75862,-22245750,2017.0,,,0.18061,215300000,0.15689,0.85780996,Industrial Distribution,,,1517356800,,,,1,86400,,,1525046400,-2678000,1580428800,3,27854000,0.0135,6.0,1.19,2,1.2209302,,-0.0023100001,-0.0023100001,0.313,buy,2.3,0.012560001,-0.00855,-0.07,54.754,,Industrials,7.0,21674100,0.0429,947277,1531440000,1249354,0.0581,5.04,26.0,21.0,23.33,23.0,,,57254000,2.634,407252000,1184498048,-0.124,,
TJX,0.49930918,0.17144,,,1.0,0.383187,,6.0,8.258,,10.0,109.97,1.643,1534291200,42.702,0.375,0.338,4973149184,0.13176,13.683,1.803,68048220160,USD,,631883968,5.41,20.327173,1872886784,249000.0,,,0.28957,10362497000,0.0008,0.92177004,Apparel Stores,,,1517616000,1328227200,2/1,,1,86400,,,1533340800,2974718976,1580688000,22,3483323904,0.11125,9.0,2.07,2,13.316783,,0.07881,0.07881,0.767,buy,2.1,0.19406,0.60908,0.116,60.126,,Consumer Cyclical,5.0,625203008,0.0115,7159856,1531440000,8562165,0.0114,2.67,123.0,89.0,112.18,114.5,,,2872699904,4.539,2232100096,37742776320,4.677,,
